entry,name
24021,Light-Touched Breastplate
24022,Scale Leggings of the Skirmisher
24020,Shadowrend Longblade
24008,Dried Mushroom Rations
24025,Deathclaw's Paw
24023,Bracers of Finesse
24007,Footman's Waterskin
24027,Bold Living Ruby
24010,Hellfire Prison Key
24024,Pauldrons of Arcane Rage
24026,Elder Brown Bear Flank
24009,Dried Fruit Rations
24030,Runed Living Ruby
24028,Delicate Living Ruby
24033,Solid Star of Elune
24036,Flashing Living Ruby
24039,Stormy Star of Elune
24029,Teardrop Living Ruby
24041,Aquatic Stinkhorn
24043,Fel Cone Fungus
24035,Sparkling Star of Elune
24032,Subtle Living Ruby
24040,Blood Mushroom
24042,Ruinous Polyspore
24037,Lustrous Star of Elune
24045,Band of Renewal
24031,Bright Living Ruby
24047,Brilliant Dawnstone
24044,Hellreaver
24050,Gleaming Dawnstone
24051,Rigid Dawnstone
24048,Smooth Dawnstone
24046,Kilt of Rolling Thunders
24056,Glowing Nightseye
24055,Shifting Nightseye
24057,Royal Nightseye
24049,Ysera's Tear
24054,Sovereign Nightseye
24058,Inscribed Noble Topaz
24053,Mystic Dawnstone
24052,Thick Dawnstone
24063,Shifting Sash of Midnight
24060,Luminous Noble Topaz
24059,Potent Noble Topaz
24062,Enduring Talasite
24061,Glinting Noble Topaz
24066,Radiant Talasite
24073,Garrote-String Necklace
24064,Ironsole Clompers
24077,Thick Adamantite Necklace
24075,Golden Draenite Ring
24081,Satyrnaar Fel Wood
24065,Dazzling Talasite
24076,Azure Moonstone Ring
24082,Khorium Inferno Band
24080,Khorium Band of Frost
24079,Khorium Band of Shadows
24067,Jagged Talasite
24085,Khorium Band of Leaves
24074,Fel Iron Blood Ring
24083,Lifegiver Britches
24068,Arcane Residue
24087,Heavy Felsteel Ring
24088,Delicate Eternium Ring
24086,Arcane Khorium Band
24093,Pendant of Thawing
24090,Bloodstained Ravager Gauntlets
24072,Sand Pear Pie
24098,Pendant of the Null Rune
24096,Heartblood Prayer Beads
24084,Draenei Banner
24099,The High Chief's Key
24107,Ravager Chitin Tunic
24108,Ravager Hide Leggings
24103,Moongraze Hide Boots
24106,Thick Felsteel Necklace
24095,Pendant of Withering
24100,Warder's Dagger
24092,Pendant of Frozen Flame
24109,Thick Ravager Belt
24102,Manual of Eviscerate IX
24078,Heavy Adamantite Ring
24110,Living Ruby Pendant
24104,Moongraze Fur Cloak
24089,Blazing Eternium Band
24091,Tenacious Defender
24114,Braided Eternium Chain
24069,Crystalfire Staff
24111,Kurken Hide Jerkin
24094,Heart Fire Warhammer
24118,Signet of Argas
24097,Pendant of Shadow's End
24113,Cowlen's Bracers of Kinship
24119,Band of Argas
24101,Book of Ferocious Bite V
24105,Roasted Moongraze Tenderloin
24116,Eye of the Night
24123,Circlet of Arcane Might
24117,Embrace of the Dawn
24127,Figurine - Talasite Owl
24125,Figurine - Dawnstone Crab
24126,Figurine - Living Ruby Serpent
24112,Kurkenstoks
24122,Coronet of Verdant Flame
24131,Slightly Rusted Bracers
24121,Chain of the Twilight Owl
24115,TestProspectIronOre
24124,Figurine - Felsteel Boar
24136,Farstrider's Bow
24120,Seal of Argas
24130,Worn Slippers
24144,Battle Worn Handguards
24137,PH Plate Ramparts Reward
24132,A Letter from the Admiral
24151,Mok'Nathal Clan Ring
24134,Weathered Leather Vest
24128,Figurine - Nightseye Panther
24129,Salvaged Leather Belt
24135,Weathered Cloth Armor
24143,Initiate's Shirt
24148,Partial Star Chart
24138,Silver Crossbow
24150,Mok'Nathal Wildercloak
24153,Bloodcursed Soul
24155,Ursol's Claw
24139,Faint Arcane Essence
24145,Initiate's Pants
24154,Witching Band
24158,Design: Khorium Band of Shadows
24142,Battle Worn Gloves
24141,Battle Worn Gauntlets
24156,Filled Shimmering Vessel
24152,Charred Bone Fragment
24157,Shimmering Vessel
24147,Unprepared Star Chart
24160,Design: Khorium Inferno Band
24133,Weathered Mail Tunic
24162,Design: Arcane Khorium Band
24140,Blackened Urn
24163,Design: Heavy Felsteel Ring
24161,Design: Khorium Band of Leaves
24164,Design: Delicate Eternium Ring
24146,Initiate's Boots
24159,Design: Khorium Band of Frost
24165,Design: Blazing Eternium Band
24149,Unfinished Star Chart
24175,Design: Pendant of Thawing
24176,Design: Pendant of Withering
24174,Design: Pendant of Frozen Flame
24167,Design: Living Ruby Pendant
24171,Design: Chain of the Twilight Owl
24166,Design: Thick Felsteel Necklace
24183,Design: Nightseye Panther
24181,Design: Living Ruby Serpent
24178,Design: Pendant of the Null Rune
24168,Design: Braided Eternium Chain
24169,Design: Eye of the Night
24170,Design: Embrace of the Dawn
24177,Design: Pendant of Shadow's End
24179,Design: Felsteel Boar
24172,Design: Coronet of Verdant Flame
24182,Design: Talasite Owl
24184,Filled Shimmering Vessel
24187,Shiny Rock
24185,Dragon Bone
24188,Tin Powder
24190,Iron Powder
24191,Small Gem Shards
24195,Design: Teardrop Living Ruby
24192,Design: Bright Living Ruby
24173,Design: Circlet of Arcane Might
24193,Design: Bold Living Ruby
24205,Design: Rigid Dawnstone
24201,Design: Lustrous Star of Elune
24200,Design: Sparkling Star of Elune
24206,Design: Gleaming Dawnstone
24202,Design: Stormy Star of Elune
24203,Design: Brilliant Dawnstone
24189,Crystalline Fragments
24186,Copper Powder
24210,Design: Shifting Nightseye
24194,Design: Delicate Living Ruby
24219,Design: Dazzling Talasite
24197,Design: Subtle Living Ruby
24180,Design: Dawnstone Crab
24196,Design: Runed Living Ruby
24198,Design: Flashing Living Ruby
24221,Bundle of Dragon Bones
24213,Design: Inscribed Noble Topaz
24223,Bloodvalor's Notes
24217,Design: Enduring Talasite
24222,The Shadowfoot Stabber
24207,Design: Thick Dawnstone
24208,Design: Mystic Dawnstone
24209,Design: Sovereign Nightseye
24214,Design: Potent Noble Topaz
24204,Design: Smooth Dawnstone
24228,The Sun King's Command
24220,Design: Jagged Talasite
24211,Design: Glowing Nightseye
24230,Velen's Orders
24231,Coarse Snuff
24215,Design: Luminous Noble Topaz
24237,Galaen's Journal
24235,Thorium Powder
24224,Crate of Bloodforged Ingots
24216,Design: Glinting Noble Topaz
24218,Design: Radiant Talasite
24225,Blood of the Wrathful
24199,Design: Solid Star of Elune
24247,Underspore Frond
24229,UNUSED Translated Sun King's Command
24243,Adamantite Powder
24236,Medical Supplies
24233,Discarded Nutriment
24227,Soft Leather Belt
24234,Mithril Powder
24212,Design: Royal Nightseye
24226,Blood Knight Insignia
24251,Blackstrike Bracers
24239,Crate of Materials
24253,Cloak of Eternity
24232,Shabby Knot
24238,Mushroom Sample
24257,Black Belt of Knowledge
24241,Green Chain Belt
24245,Glowcap
24246,Sanguine Hibiscus
24240,Box of Mushrooms
24264,Whitemend Hood
24249,Unyielding Bracers
24252,Cloak of the Black Void
24258,Resolute Cape
24254,White Remedy Cape
24242,Fel Iron Powder
24261,Whitemend Pants
24255,Unyielding Girdle
24250,Bracers of Havok
24262,Spellstrike Pants
24259,Vengeance Wrap
24260,Manaweave Cloak
24263,Battlecast Pants
24256,Girdle of Ruination
24266,Spellstrike Hood
24267,Battlecast Hood
24248,Brain of the Black Stalker
24270,Bag of Jewels
24272,Shadowcloth
24269,Heavy Netherweave Net
24275,Silver Spellthread
24271,Spellcloth
24278,Flare Gun
24268,Netherweave Net
24280,Naga Claws
24276,Golden Spellthread
24287,Extinguishing Mixture
24283,An Antique Gun
24282,Rogue's Diary
24288,zzOLDGreater Spellthread
24286,Arcane Catalyst
24291,Bog Lord Tendril
24285,Crepuscular Powder
24273,Mystic Spellthread
24281,Carved Ivory Bone
24293,Pattern: Silver Spellthread
24284,Tyr's Hand Holy Water
24274,Runic Spellthread
24290,Mature Spore Sac
24295,Pattern: Golden Spellthread
24279,Vicious Teromoth Sample
24299,Pattern: Cloak of the Black Void
24294,Pattern: Runic Spellthread
24277,Items for Magister Astalor Bloodsworn
24306,Pattern: Vengeance Wrap
24297,Pattern: Bracers of Havok
24301,Pattern: White Remedy Cape
24315,Pattern: Heavy Netherweave Net
24289,Chrono-beacon
24304,Pattern: Black Belt of Knowledge
24308,Pattern: Whitemend Pants
24311,Pattern: Whitemend Hood
24298,Pattern: Blackstrike Bracers
24314,Pattern: Bag of Jewels
24303,Pattern: Girdle of Ruination
24296,Pattern: Unyielding Bracers
24292,Pattern: Mystic Spellthread
24313,Pattern: Battlecast Hood
24305,Pattern: Resolute Cape
24318,Water Sample Flask
24309,Pattern: Spellstrike Pants
24335,Orb of Returning
24330,Drain Schematics
24340,Vandril's Hand Me Down Pants
24339,Stung
24300,Pattern: Cloak of Eternity
24337,Deactivating Jewel
24310,Pattern: Battlecast Pants
24323,Translated Sunhawk Missive
24329,Test Robe
24334,Wheel of the Lost Hope
24307,Pattern: Manaweave Cloak
24348,Tunic of the Dragon Slayer
24336,Fireproof Satchel
24316,Pattern: Spellcloth
24317,Bloodmyst Water Sample
24349,Signet Ring of the Hand
24343,The Thumper
24347,Vest of the Dragon Slayer
24350,Signet Ring of the Hand
24345,Book of Cower IV
24362,Spore-Soaked Vaneer
24338,Hellfire Spineleaf
24312,Pattern: Spellstrike Hood
24353,Crossbow of the Hand
24354,Staff of the Hand
24357,Vest of Living Lightning
24351,Mace of the Hand
24344,Tabard of the Hand
24359,Princely Reign Leggings
24363,Unscarred Breastplate
24342,Stillpine Shocker
24373,Scout Jyoba's Report
24374,Eel Filet
24366,Scorpid-Sting Mantle
24352,Blade of the Hand
24376,Runed Fungalcap
24346,Robe of the Dragon Slayer
24383,Fulgor Spore
24341,Fortified Oven Mitts
24355,Ironvine Seeds
24356,Wastewalker Shiv
24369,Coilfang Spellbook
24361,Spellfire Longsword
24382,Zurai's Report
24381,Coilfang Needler
24364,Azureplate Greaves
24367,Orders from Lady Vashj
24372,Diaphanous Wing
24380,Calming Spore Reed
24375,Thick Hydra Scale
24360,Tracker's Belt
24302,Pattern: Unyielding Girdle
24365,Deft Handguards
24379,Bogstrok Scale Cloak
24368,Coilfang Armaments
24378,Coilfang Hammer of Renewal
24391,Kilt of the Night Strider
24389,Legion Blunderbuss
24388,Girdle of the Gale Storm
24384,Diamond-Core Sledgemace
24385,Pendant of Battle-Lust
24390,Auslese's Light Channeler
24395,Mindfire Waistband
24398,Mantle of the Dusk-Dweller
24400,Dead Mire Soil Sample
24401,Unidentified Plant Parts
24393,Bloody Surgeon's Mitts
24394,Warsong Howling Axe
24402,Package of Identified Plants
24396,Vest of Vengeance
24397,Raiments of Divine Authority
24386,Libram of Saints Departed
24392,Arcing Bracers
24406,Common Flower
24405,Common Azerothian Species
24404,Ruined Specimen
24403,Common Fern
24399,Sunhawk Missive
24407,Uncatalogued Species
24387,Ironblade Gauntlets
24410,Needle Shrike DEPRECATED
24408,Edible Stalks
24417,Scout's Arrow
24413,Totem of the Thunderhead
24415,Vindicator Idaar's Letter
24411,Ikeyen's Belongings
24416,Corrupted Flower
24428,Ahuurn's Elixir
24423,Beaten Chain Leggings
24433,Crossbow of the Albatross
24431,McWeaksauce's Meat Tenderizer
24419,Digested Caracoli
24422,Feralfen Idol
24420,Unique Equippable Test Item
24425,Hand Sewn Pants
24437,Slightly Worn Bracer
24430,Seafarer's Blade
24414,Blood Elf Plans
24434,The Discipline Stick
24438,Fur Covered Robe
24435,Reinforced Mail Boots
24442,Mail Belt of the Silverpine
24427,Fen Strider Tentacle
24436,Huntsman's Bracers
24429,Expedition Flare
24426,Sporebat Eye
24424,Rough Leather Leggings
24443,Bracers of Shed Fur
24432,The Shell Cracker
24448,Battle Tested Blade
24421,Nagrand Cherry
24447,Naga Scale Boots
24450,Manaspark Gloves
24452,Starlight Gauntlets
24459,Cloak of Healing Rays
24440,Heavy Chain Leggings
24462,Luminous Pearls of Insight
24456,Greaves of the Iron Guardian
24465,Shamblehide Chestguard
24444,Newly Weaved Pants
24446,Sturdy Leather Belt
24455,Tunic of the Nightwatcher
24451,Lykul Bloodbands
24445,Fortified Wristguards
24458,Studded Girdle of Virtue
24470,Murloc Cage
24476,Jaggal Clam
24460,Talisman of Tenacity
24439,Savage Leggings
24457,Truth Bearer Shoulderguards
24441,Exodar Crossbow
24467,Living Fire
24471,Ango'rosh Attack Plans
24453,Zangartooth Shortblade
24466,Skulldugger's Leggings
24464,The Stalker's Fangs
24461,Hatebringer
24449,Fertile Spores
24468,Burstcap Mushroom
24454,Cloak of Enduring Swiftness
24483,Withered Basidium
24463,Pauldrons of Brute Force
24479,Shadow Pearl
24482,Alturus's Report
24472,Boss Grog'ak's Head
24475,Gordawg's Imprint
24473,Enraged Crusher Core
24469,Muck-ridden Core
24484,Withered Basidium
24481,Robes of the Augurer
24480,Ghostly Essence
24478,Jaggal Pearl
24474,Violet Scrying Crystal
24486,Fenclaw Hide
24485,Marshlight Bleeder Venom
24477,Jaggal Clam Meat
24488,Third Key Fragment
24492,Keanna's Log
24489,Restored Apprentice's Key
24491,Cannonball
24493,Marshfang Slicer Blade
24500,Daggerfen Poison Vial
24507,Elemental Shard
24505,Heart of Tusker
24487,Second Key Fragment
24501,Gordawg's Boulder
24498,Feralfen Totem
24497,Feralfen Protection Totem
24490,The Master's Key
24506,Elemental Sliver
24515,Mangy Mane
24504,Howling Wind
24517,Blood Soaked Tail
24514,First Key Fragment
24511,Primordial Essence
24513,Eye of Gutripper
24496,Horn of Banthar
24509,Primordial Element
24516,Damaged Rock Flayer Talon
24503,Gurok's Earthen Head
24510,Primordial Core
24539,Marsh Lichen
24499,Daggerfen Poison Manual
24502,Warmaul Skull
24523,Hoof of Bach'lor
24541,Medicinal Swamp Moss
24544,Gladiator's Plate Chestpiece
24546,Gladiator's Plate Shoulders
24538,Fire Bomb
24553,Gladiator's Dreadweave Hood
24543,Head of Ortor of Murkblood
24521,Mangled Tail
24549,Gladiator's Plate Gauntlets
24522,Thrallmar Favor
24520,Honor Hold Favor
24545,Gladiator's Plate Helm
24559,Murkblood Invasion Plans
24547,Gladiator's Plate Legguards
24554,Gladiator's Dreadweave Mantle
24555,Gladiator's Dreadweave Leggings
24550,Gladiator's Greatsword
24557,Gladiator's War Staff
24551,Talisman of the Horde
24573,Elder Kuruti's Response
24558,Murkblood Invasion Plans
24542,Murkblood Idol
24577,Loosely Threaded Boots
24584,Outlander's Gloves
24556,Gladiator's Dreadweave Gloves
24548,zzOLDbrokenitem
24560,Torch of Liquid Fire
24579,Mark of Honor Hold
24540,Edible Fern
24580,Loosely Threaded Hat
24590,Fireheart Boots
24575,Outlander's Girdle
24585,Outlander's Facewrap
24592,Fireheart Gloves
24586,Outlander's Leggings
24594,Fireheart Leggings
24582,Outlander's Boots
24589,Fireheart Girdle
24578,Loosely Threaded Bracers
24576,Loosely Threaded Belt
24588,Outlander's Bracers
24600,Starfire Gloves
24601,Starfire Circlet
24596,Fireheart Bracers
24581,Mark of Thrallmar
24597,Starfire Sash
24587,Outlander's Pauldrons
24593,Fireheart Skullcap
24583,Outlander's Tunic
24591,Fireheart Chestpiece
24603,Starfire Mantle
24613,Vindicator Belt
24607,Laughing Skull Tunic
24606,Laughing Skull Boot
24595,Fireheart Shoulderpads
24598,Starfire Sandals
24604,Starfire Wristwraps
24602,Starfire Trousers
24609,Laughing Skull Cap
24605,Laughing Skull Waistguard
24612,Laughing Skull Bracelets
24611,Laughing Skull Shoulderpads
24614,Vindicator Boots
24608,Laughing Skull Gloves
24610,Laughing Skull Pants
24552,Gladiator's Dreadweave Robe
24599,Starfire Vest
24494,Tears of the Goddess
24508,Elemental Fragment
24519,Twisted Rock Flayer Talon
24518,Coarse Mane
24615,Vindicator Tunic
24624,Slavehandler Handwraps
24622,Slavehandler Footpads
24627,Slavehandler Amice
24616,Vindicator Gloves
24623,Slavehandler Jerkin
24617,Vindicator Cap
24620,Vindicator Bracers
24621,Slavehandler Belt
24632,Feralfen Hand
24628,Slavehandler Wristguards
24626,Slavehandler Pants
24618,Vindicator Pants
24619,Vindicator Shoulderpads
24631,Feralfen Jerkin
24629,Feralfen Sash
24630,Feralfen Sandals
24634,Feralfen Pants
24633,Feralfen Hood
24639,Mistyreed Tunic
24635,Feralfen Amice
24637,Mistyreed Belt
24638,Mistyreed Boot
24636,Feralfen Cuffs
24642,Mistyreed Pants
24643,Mistyreed Shoulderpads
24625,Slavehandler Cap
24650,Astralaan Pants
24641,Mistyreed Hood
24647,Astralaan Robe
24651,Astralaan Shoulderpads
24640,Mistyreed Gloves
24644,Mistyreed Bracer
24654,Consortium Boot
24656,Consortium Gloves
24652,Astralaan Bracer
24646,Astralaan Boots
24657,Consortium Hood
24653,Consortium Sash
24660,Consortium Bracer
24659,Consortium Mantle
24666,Shadow Council Pants
24655,Consortium Robe
24645,Astralaan Belt
24658,Consortium Pants
24649,Astralaan Headdress
24670,Eldr'naan Boot
24648,Astralaan Gloves
24661,Shadow Council Chain
24669,Eldr'naan Belt
24664,Shadow Council Gloves
24668,Shadow Council Bracer
24673,Eldr'naan Hood
24671,Eldr'naan Jerkin
24677,Archmage Belt
24662,Shadow Council Boots
24663,Shadow Council Tunic
24667,Shadow Council Mantle
24665,Shadow Council Cowl
24674,Eldr'naan Pants
24675,Eldr'naan Shoulderpads
24682,Archmage Pants
24686,Elementalist Boots
24676,Eldr'naan Bracelets
24683,Archmage Mantle
24681,Archmage Headpiece
24691,Elementalist Mantle
24679,Archmage Robe
24678,Archmage Slippers
24688,Elementalist Gloves
24672,Eldr'naan Gloves
24684,Archmage Bracelets
24695,Bonechewer Chestpiece
24697,Bonechewer Skincloak
24690,Elementalist Leggings
24701,Haal'eshi Cord
24698,Bonechewer Ripleggings
24712,Vengeance Gloves
24689,Elementalist Skullcap
24706,Haal'eshi Leggings
24687,Elementalist Tunic
24707,Haal'eshi Pauldrons
24685,Elementalist Belt
24702,Haal'eshi Boots
24680,Archmage Gloves
24703,Haal'eshi Jerkin
24694,Bonechewer Shredboots
24714,Vengeance Legguards
24709,Vengeance Belt
24710,Vengeance Boots
24696,Bonechewer Spikegloves
24699,Bonechewer Shoulderguards
24700,Bonechewer Bands
24704,Haal'eshi Gloves
24708,Haal'eshi Bindings
24692,Elementalist Bracelets
24693,Bonechewer Pelt-Girdle
24705,Haal'eshi Hat
24711,Vengeance Chestpiece
24713,Vengeance Helm
24715,Vengeance Pauldrons
24718,Dreghood Boots
24720,Dreghood Gloves
24729,Dementia Hood
24728,Dementia Gloves
24732,Dementia Armguards
24721,Dreghood Cowl
24727,Dementia Vest
24725,Dementia Cord
24736,Sunroc Gloves
24737,Sunroc Mask
24723,Dreghood Pauldrons
24724,Dreghood Bands
24739,Sunroc Shoulderguards
24722,Dreghood Trousers
24726,Dementia Boots
24735,Sunroc Chestpiece
24733,Sunroc Waistband
24731,Dementia Shoulderguards
24716,Vengeance Bands
24738,Sunroc Pants
24734,Sunroc Boots
24743,Ranger Jerkin
24741,Ranger Belt
24730,Dementia Trousers
24748,Ranger Armguards
24744,Ranger Gloves
24717,Dreghood Belt
24751,Daggerfen Battlevest
24745,Ranger Hat
24752,Daggerfen Gloves
24761,Umbrafen Cap
24755,Daggerfen Pauldrons
24742,Ranger Boots
24757,Umbrafen Waistband
24746,Ranger Pants
24758,Umbrafen Boots
24747,Ranger Pauldrons
24749,Daggerfen Belt
24766,Clefthoof Wanderboots
24767,Clefthoof Hidemantle
24719,Dreghood Chestpiece
24762,Umbrafen Britches
24756,Daggerfen Bindings
24764,Umbrafen Bindings
24753,Daggerfen Cowl
24740,Sunroc Armguards
24750,Daggerfen Boots
24768,Clefthoof Gloves
24776,Boneshredder Gloves
24771,Clefthoof Shoulderguards
24765,Clefthoof Belt
24770,Clefthoof Britches
24769,Clefthoof Cover
24782,Loosely Threaded Gloves
24775,Boneshredder Jerkin
24754,Daggerfen Stitchpants
24763,Umbrafen Shoulderguards
24759,Umbrafen Tunic
24772,Clefthoof Bracers
24773,Boneshredder Belt
24780,Boneshredder Wristguards
24760,Umbrafen Gloves
24787,Murkblood Pants
24789,Murkblood Bracers
24783,Murkblood Boots
24788,Murkblood Shoulderguards
24774,Boneshredder Boots
24792,Expedition Tunic
24779,Boneshredder Shoulderguards
24786,Murkblood Cover
24794,Expedition Hood
